datum,sasong,hemma,borta,hemmamal,bortamal
2015-08-10,2015,AIK,Djurgården,1,0
2015-08-12,2015,Gefle,Elfsborg,2,3
2015-08-15,2015,Sundsvall,Örebro,1,0
2015-08-15,2015,Malmö FF,Gefle,2,0
2015-08-16,2015,AIK,Kalmar,2,1
2015-08-16,2015,IFK Göteborg,Häcken,4,0
2015-08-16,2015,Elfsborg,Djurgården,2,0
2015-08-17,2015,Falkenberg,Hammarby,0,1
2015-08-17,2015,Helsingborg,Halmstad,2,0
2015-08-17,2015,Åtvidaberg,IFK Norrköping,1,1
2015-08-22,2015,Häcken,Malmö FF,1,0
2015-08-23,2015,Åtvidaberg,IFK Göteborg,0,1
2015-08-23,2015,Gefle,AIK,1,2
2015-08-23,2015,Halmstad,Örebro,2,2
2015-08-23,2015,Kalmar,Elfsborg,0,3
2015-08-24,2015,IFK Norrköping,Helsingborg,3,2
2015-08-24,2015,Sundsvall,Falkenberg,0,1
2015-08-24,2015,Djurgården,Hammarby,2,2
2015-08-28,2015,Hammarby,Kalmar,0,0
2015-08-29,2015,Örebro,Häcken,2,0
2015-08-29,2015,Falkenberg,IFK Norrköping,0,1
2015-08-29,2015,Djurgården,Halmstad,4,2
2015-08-30,2015,AIK,Åtvidaberg,1,0
2015-08-30,2015,IFK Göteborg,Gefle,3,0
2015-08-30,2015,Elfsborg,Sundsvall,1,2
2015-08-30,2015,Helsingborg,Malmö FF,0,3
2015-09-11,2015,Kalmar,IFK Norrköping,1,2
2015-09-12,2015,Falkenberg,AIK,2,4
2015-09-12,2015,Malmö FF,Elfsborg,1,1
2015-09-13,2015,Hammarby,Örebro,1,2
2015-09-13,2015,Helsingborg,IFK Göteborg,1,2
2015-09-14,2015,Häcken,Halmstad,4,1
2015-09-14,2015,Sundsvall,Åtvidaberg,0,1
2015-09-14,2015,Gefle,Djurgården,2,1
2015-09-18,2015,Halmstad,Falkenberg,0,1
2015-09-19,2015,AIK,Häcken,2,1
2015-09-20,2015,Åtvidaberg,Kalmar,1,1
2015-09-20,2015,Gefle,Helsingborg,2,1
2015-09-20,2015,Djurgården,Malmö FF,0,2
2015-09-20,2015,IFK Norrköping,Sundsvall,5,1
2015-09-20,2015,IFK Göteborg,Hammarby,1,0
2015-09-21,2015,Örebro,Elfsborg,4,2
2015-09-23,2015,Kalmar,Halmstad,1,0
2015-09-23,2015,Malmö FF,Falkenberg,4,3
2015-09-23,2015,IFK Norrköping,Djurgården,4,2
2015-09-23,2015,Hammarby,Gefle,3,0
2015-09-23,2015,Sundsvall,AIK,0,2
2015-09-24,2015,Helsingborg,Örebro,0,2
2015-09-24,2015,Häcken,Åtvidaberg,3,0
2015-09-24,2015,Elfsborg,IFK Göteborg,1,1
2015-09-26,2015,Halmstad,Malmö FF,0,0
2015-09-27,2015,Falkenberg,Häcken,1,2
2015-09-27,2015,Hammarby,AIK,1,0
2015-09-27,2015,Gefle,IFK Norrköping,1,2
2015-09-28,2015,Örebro,Kalmar,2,1
2015-09-28,2015,Djurgården,Helsingborg,2,2
2015-09-28,2015,Elfsborg,Åtvidaberg,3,1
2015-09-28,2015,IFK Göteborg,Sundsvall,3,2
2015-10-02,2015,Åtvidaberg,Hammarby,0,3
2015-10-03,2015,Örebro,Falkenberg,2,1
2015-10-03,2015,Sundsvall,Gefle,2,1
2015-10-04,2015,Kalmar,Djurgården,0,3
2015-10-04,2015,Helsingborg,Elfsborg,2,1
2015-10-04,2015,IFK Göteborg,Halmstad,1,1
2015-10-04,2015,IFK Norrköping,Häcken,3,1
2015-10-04,2015,AIK,Malmö FF,2,1
2015-10-17,2015,Malmö FF,Kalmar,3,0
2015-10-18,2015,Halmstad,AIK,0,1
2015-10-18,2015,Falkenberg,Åtvidaberg,6,0
2015-10-18,2015,Hammarby,Helsingborg,1,4
2015-10-19,2015,Gefle,Örebro,2,2
2015-10-19,2015,Häcken,Sundsvall,3,1
2015-10-19,2015,Djurgården,IFK Göteborg,2,2
2015-10-19,2015,Elfsborg,IFK Norrköping,3,2
2015-10-24,2015,Falkenberg,Djurgården,0,2
2015-10-25,2015,Sundsvall,Helsingborg,2,1
2015-10-25,2015,Hammarby,Malmö FF,0,1
2015-10-25,2015,IFK Norrköping,Halmstad,3,1
2015-10-25,2015,Häcken,Elfsborg,5,2
2015-10-26,2015,Åtvidaberg,Örebro,2,3
2015-10-26,2015,Kalmar,Gefle,3,1
2015-10-26,2015,AIK,IFK Göteborg,1,2
2015-10-31,2015,Örebro,AIK,1,1
2015-10-31,2015,Djurgården,Sundsvall,4,2
2015-10-31,2015,Gefle,Åtvidaberg,2,1
2015-10-31,2015,Malmö FF,IFK Norrköping,0,2
2015-10-31,2015,Elfsborg,Falkenberg,4,2
2015-10-31,2015,Helsingborg,Häcken,1,2
2015-10-31,2015,IFK Göteborg,Kalmar,2,2
2015-10-31,2015,Halmstad,Hammarby,2,1
2016-04-02,2016,Malmö FF,IFK Norrköping,3,1
2016-04-02,2016,Kalmar,Jönköpings Södra,0,1
2016-04-03,2016,Gefle,Helsingborg,1,1
2016-04-03,2016,AIK,Sundsvall,1,1
2016-04-03,2016,Häcken,Elfsborg,2,1
2016-04-03,2016,Örebro,Djurgården,0,2
2016-04-03,2016,Falkenberg,IFK Göteborg,0,2
2016-04-04,2016,Hammarby,Östersund,1,1
2016-04-06,2016,IFK Göteborg,Häcken,1,0
2016-04-06,2016,IFK Norrköping,Kalmar,4,1
2016-04-06,2016,Jönköpings Södra,Malmö FF,3,2
2016-04-07,2016,Djurgården,Falkenberg,5,0
2016-04-07,2016,Elfsborg,Hammarby,4,1
2016-04-07,2016,Helsingborg,Örebro,1,3
2016-04-07,2016,Sundsvall,Gefle,1,2
2016-04-07,2016,Östersund,AIK,0,2
2016-04-09,2016,Häcken,IFK Norrköping,1,2
2016-04-10,2016,Gefle,Djurgården,1,2
2016-04-10,2016,Hammarby,Helsingborg,5,1
2016-04-10,2016,Falkenberg,Östersund,1,2
2016-04-10,2016,Kalmar,Elfsborg,3,2
2016-04-11,2016,Örebro,Jönköpings Södra,2,1
2016-04-11,2016,AIK,IFK Göteborg,3,3
2016-04-11,2016,Malmö FF,Sundsvall,1,2
2016-04-15,2016,Östersund,Häcken,2,1
2016-04-16,2016,Helsingborg,Falkenberg,3,1
2016-04-17,2016,IFK Norrköping,AIK,4,1
2016-04-17,2016,Jönköpings Södra,Gefle,1,0
2016-04-17,2016,IFK Göteborg,Kalmar,1,1
2016-04-18,2016,Elfsborg,Malmö FF,0,1
2016-04-18,2016,Sundsvall,Örebro,3,1
2016-04-19,2016,Djurgården,Hammarby,1,3
2016-04-22,2016,Falkenberg,IFK Norrköping,2,1
2016-04-23,2016,Gefle,Östersund,0,0
2016-04-23,2016,Hammarby,Jönköpings Södra,1,1
2016-04-24,2016,Malmö FF,Djurgården,1,0
2016-04-24,2016,Häcken,Sundsvall,0,1
2016-04-24,2016,Örebro,IFK Göteborg,3,2
2016-04-25,2016,AIK,Elfsborg,2,1
2016-04-25,2016,Kalmar,Helsingborg,2,3
2016-04-26,2016,IFK Norrköping,Hammarby,3,1
2016-04-27,2016,IFK Göteborg,Malmö FF,0,3
2016-04-27,2016,Jönköpings Södra,Falkenberg,1,1
2016-04-27,2016,Östersund,Örebro,2,4
2016-04-28,2016,Elfsborg,Djurgården,3,0
2016-04-28,2016,Helsingborg,AIK,2,1
2016-04-28,2016,Häcken,Gefle,6,1
2016-04-28,2016,Sundsvall,Kalmar,1,1
2016-05-01,2016,Falkenberg,Elfsborg,1,2
2016-05-01,2016,Malmö FF,Häcken,3,0
2016-05-01,2016,Hammarby,Sundsvall,1,1
2016-05-02,2016,Djurgården,Östersund,3,0
2016-05-02,2016,Gefle,IFK Göteborg,2,6
2016-05-02,2016,AIK,Jönköpings Södra,0,0
2016-05-02,2016,Kalmar,Örebro,3,2
2016-05-02,2016,IFK Norrköping,Helsingborg,3,0
2016-05-07,2016,Elfsborg,Gefle,2,0
2016-05-07,2016,Östersund,Kalmar,1,0
2016-05-08,2016,Helsingborg,Malmö FF,2,1
2016-05-08,2016,Jönköpings Södra,IFK Norrköping,0,2
2016-05-08,2016,Häcken,AIK,2,3
2016-05-09,2016,Örebro,Hammarby,3,2
2016-05-09,2016,IFK Göteborg,Djurgården,2,1
2016-05-09,2016,Sundsvall,Falkenberg,2,1
2016-05-13,2016,Jönköpings Södra,Helsingborg,1,1
2016-05-14,2016,Kalmar,Hammarby,1,1
2016-05-14,2016,Malmö FF,Gefle,3,0
2016-05-15,2016,Örebro,Elfsborg,1,0
2016-05-15,2016,IFK Norrköping,Sundsvall,3,1
2016-05-15,2016,Falkenberg,Häcken,1,4
2016-05-15,2016,Östersund,IFK Göteborg,2,0
2016-05-16,2016,AIK,Djurgården,2,0
2016-05-18,2016,Helsingborg,Östersund,1,1
2016-05-18,2016,Häcken,Jönköpings Södra,3,1
2016-05-18,2016,Sundsvall,Elfsborg,1,3
2016-05-18,2016,Hammarby,Malmö FF,2,3
2016-05-19,2016,Djurgården,Kalmar,0,3
2016-05-19,2016,Gefle,Örebro,0,4
2016-05-19,2016,IFK Göteborg,IFK Norrköping,1,1
2016-05-20,2016,Falkenberg,AIK,2,3
2016-05-21,2016,Sundsvall,Östersund,5,0
2016-05-22,2016,Örebro,IFK Norrköping,2,2
2016-05-22,2016,Kalmar,Häcken,1,1
2016-05-22,2016,Djurgården,Helsingborg,3,0
2016-05-22,2016,Elfsborg,Jönköpings Södra,3,3
2016-05-23,2016,Malmö FF,Falkenberg,2,0
2016-05-23,2016,IFK Göteborg,Hammarby,2,1
2016-05-23,2016,Gefle,AIK,0,1
2016-05-28,2016,AIK,Örebro,0,0
2016-05-28,2016,Jönköpings Södra,Sundsvall,1,1
2016-05-28,2016,Östersund,Malmö FF,1,4
2016-05-29,2016,Falkenberg,Kalmar,1,2
2016-05-29,2016,Helsingborg,IFK Göteborg,1,3
2016-05-29,2016,Hammarby,Gefle,2,1
2016-05-29,2016,Häcken,Djurgården,3,1
2016-05-29,2016,IFK Norrköping,Elfsborg,0,0
2016-07-09,2016,Gefle,Falkenberg,1,2
2016-07-09,2016,Häcken,Hammarby,4,2
2016-07-09,2016,Djurgården,IFK Norrköping,0,1
2016-07-10,2016,Östersund,Jönköpings Södra,1,0
2016-07-10,2016,IFK Göteborg,Sundsvall,4,1
2016-07-10,2016,Kalmar,AIK,1,1
2016-07-10,2016,Helsingborg,Elfsborg,2,4
2016-07-11,2016,Malmö FF,Örebro,1,0
2016-07-16,2016,Sundsvall,Helsingborg,0,2
2016-07-16,2016,IFK Norrköping,Östersund,3,3
2016-07-17,2016,Elfsborg,IFK Göteborg,1,1
2016-07-17,2016,Örebro,Häcken,0,0
2016-07-17,2016,Hammarby,Falkenberg,3,3
2016-07-17,2016,AIK,Malmö FF,1,1
2016-07-18,2016,Jönköpings Södra,Djurgården,1,0
2016-07-18,2016,Gefle,Kalmar,4,2
2016-07-23,2016,Falkenberg,Örebro,1,3
2016-07-23,2016,Malmö FF,Kalmar,1,1
2016-07-23,2016,IFK Norrköping,Gefle,2,0
2016-07-24,2016,Hammarby,AIK,0,3
2016-07-24,2016,Helsingborg,Häcken,0,2
2016-07-24,2016,IFK Göteborg,Jönköpings Södra,2,1
2016-07-25,2016,Djurgården,Sundsvall,1,3
2016-07-25,2016,Elfsborg,Östersund,3,1
2016-07-30,2016,Gefle,Hammarby,0,2
2016-07-30,2016,Sundsvall,IFK Norrköping,1,2
2016-07-30,2016,Östersund,Elfsborg,0,0
2016-07-31,2016,Jönköpings Södra,IFK Göteborg,1,1
2016-07-31,2016,Häcken,Helsingborg,1,1
2016-07-31,2016,AIK,Falkenberg,2,0
2016-08-01,2016,Kalmar,Djurgården,2,1
2016-08-01,2016,Örebro,Malmö FF,0,3
2016-08-05,2016,Helsingborg,Gefle,2,3
2016-08-06,2016,Falkenberg,Jönköpings Södra,0,5
2016-08-06,2016,Östersund,Sundsvall,4,0
2016-08-07,2016,Malmö FF,AIK,2,0
2016-08-07,2016,IFK Norrköping,Örebro,3,1
2016-08-07,2016,Hammarby,Kalmar,2,1
2016-08-07,2016,Elfsborg,Häcken,2,4
2016-08-08,2016,Djurgården,IFK Göteborg,3,1
2016-08-10,2016,IFK Norrköping,Häcken,3,1
2016-08-12,2016,IFK Göteborg,Falkenberg,2,0
2016-08-13,2016,Gefle,IFK Norrköping,0,0
2016-08-13,2016,AIK,Helsingborg,2,1
2016-08-14,2016,Kalmar,Malmö FF,1,1
2016-08-14,2016,Häcken,Örebro,0,1
2016-08-14,2016,Djurgården,Elfsborg,2,2
2016-08-15,2016,Sundsvall,Hammarby,0,0
2016-08-15,2016,Jönköpings Södra,Östersund,1,1
2016-08-20,2016,Helsingborg,Kalmar,0,1
2016-08-20,2016,Östersund,Djurgården,1,0
2016-08-21,2016,Hammarby,IFK Göteborg,2,0
2016-08-21,2016,Falkenberg,Gefle,1,1
2016-08-21,2016,Örebro,AIK,0,2
2016-08-22,2016,Malmö FF,Jönköpings Södra,4,1
2016-08-22,2016,Elfsborg,Sundsvall,4,0
2016-08-27,2016,Djurgården,Gefle,2,1
2016-08-27,2016,Kalmar,IFK Norrköping,0,1
2016-08-28,2016,Häcken,Östersund,3,1
2016-08-28,2016,AIK,Hammarby,0,0
2016-08-28,2016,Jönköpings Södra,Elfsborg,1,0
2016-08-28,2016,Örebro,Falkenberg,3,2
2016-08-28,2016,IFK Göteborg,Helsingborg,2,0
2016-08-28,2016,Sundsvall,Malmö FF,0,1
2016-09-10,2016,Elfsborg,Kalmar,1,1
2016-09-11,2016,Falkenberg,Djurgården,1,2
2016-09-11,2016,Sundsvall,AIK,1,3
2016-09-11,2016,IFK Norrköping,Jönköpings Södra,5,1
2016-09-11,2016,Östersund,Helsingborg,2,0
2016-09-12,2016,Gefle,Häcken,2,2
2016-09-12,2016,Hammarby,Örebro,1,1
2016-09-12,2016,Malmö FF,IFK Göteborg,3,1
2016-09-16,2016,Örebro,Sundsvall,3,3
2016-09-16,2016,Jönköpings Södra,Hammarby,0,1
2016-09-17,2016,Kalmar,Östersund,2,0
2016-09-18,2016,Helsingborg,IFK Norrköping,1,2
2016-09-18,2016,AIK,Gefle,1,0
2016-09-18,2016,Elfsborg,Falkenberg,5,0
2016-09-18,2016,Djurgården,Malmö FF,3,1
2016-09-19,2016,Häcken,IFK Göteborg,2,2
2016-09-21,2016,Djurgården,AIK,0,3
2016-09-21,2016,Gefle,Jönköpings Södra,0,1
2016-09-21,2016,Kalmar,Falkenberg,3,0
2016-09-21,2016,Helsingborg,Sundsvall,2,1
2016-09-21,2016,Östersund,IFK Norrköping,0,2
2016-09-22,2016,Malmö FF,Elfsborg,1,0
2016-09-22,2016,IFK Göteborg,Örebro,3,2
2016-09-22,2016,Hammarby,Häcken,2,3
2016-09-24,2016,Jönköpings Södra,Kalmar,0,1
2016-09-25,2016,Elfsborg,AIK,2,2
2016-09-25,2016,Malmö FF,Helsingborg,2,0
2016-09-26,2016,Örebro,Gefle,2,2
2016-09-26,2016,Falkenberg,Hammarby,0,2
2016-09-26,2016,IFK Göteborg,Östersund,2,0
2016-09-26,2016,Sundsvall,Häcken,0,0
2016-09-26,2016,IFK Norrköping,Djurgården,1,3
2016-09-30,2016,Helsingborg,Hammarby,0,1
2016-10-01,2016,Sundsvall,Jönköpings Södra,3,1
2016-10-01,2016,Häcken,Malmö FF,2,4
2016-10-01,2016,Östersund,Falkenberg,6,1
2016-10-02,2016,Gefle,Elfsborg,2,2
2016-10-02,2016,Kalmar,IFK Göteborg,4,2
2016-10-02,2016,Djurgården,Örebro,3,2
2016-10-02,2016,AIK,IFK Norrköping,6,0
2016-10-15,2016,Falkenberg,Sundsvall,1,1
2016-10-16,2016,Örebro,Kalmar,2,1
2016-10-16,2016,AIK,Östersund,2,0
2016-10-16,2016,IFK Norrköping,Malmö FF,1,2
2016-10-16,2016,Elfsborg,Helsingborg,1,0
2016-10-16,2016,Jönköpings Södra,Häcken,1,1
2016-10-17,2016,IFK Göteborg,Gefle,3,3
2016-10-17,2016,Hammarby,Djurgården,4,2
2016-10-21,2016,Gefle,Sundsvall,1,1
2016-10-22,2016,Malmö FF,Östersund,0,3
2016-10-23,2016,Örebro,Helsingborg,0,0
2016-10-23,2016,IFK Norrköping,Falkenberg,2,1
2016-10-23,2016,Häcken,Kalmar,2,3
2016-10-23,2016,Hammarby,Elfsborg,2,4
2016-10-24,2016,Djurgården,Jönköpings Södra,0,2
2016-10-24,2016,IFK Göteborg,AIK,1,0
2016-10-26,2016,Falkenberg,Malmö FF,0,3
2016-10-26,2016,Kalmar,Gefle,0,1
2016-10-26,2016,Elfsborg,IFK Norrköping,2,1
2016-10-26,2016,Östersund,Hammarby,2,0
2016-10-27,2016,AIK,Häcken,2,1
2016-10-27,2016,Helsingborg,Djurgården,1,2
2016-10-27,2016,Sundsvall,IFK Göteborg,1,3
2016-10-27,2016,Jönköpings Södra,Örebro,1,1
2016-10-30,2016,Kalmar,Sundsvall,2,0
2016-10-30,2016,Hammarby,IFK Norrköping,1,1
2016-10-30,2016,Falkenberg,Helsingborg,1,4
2016-10-30,2016,Gefle,Malmö FF,1,0
2016-10-31,2016,Örebro,Östersund,1,5
2016-10-31,2016,Djurgården,Häcken,1,0
2016-10-31,2016,IFK Göteborg,Elfsborg,2,2
2016-10-31,2016,Jönköpings Södra,AIK,0,0
2016-11-06,2016,AIK,Kalmar,3,1
2016-11-06,2016,Elfsborg,Örebro,2,1
2016-11-06,2016,Helsingborg,Jönköpings Södra,2,0
2016-11-06,2016,Häcken,Falkenberg,7,0
2016-11-06,2016,IFK Norrköping,IFK Göteborg,3,1
2016-11-06,2016,Sundsvall,Djurgården,2,5
2016-11-06,2016,Östersund,Gefle,2,4
2016-11-06,2016,Malmö FF,Hammarby,3,0
2017-04-01,2017,IFK Göteborg,Malmö FF,1,1
2017-04-01,2017,Halmstad,Östersund,1,0
2017-04-02,2017,GIF Sundsvall,AFC Eskilstuna,3,1
2017-04-02,2017,AIK,Häcken,0,0
2017-04-02,2017,IFK Norrköping,Hammarby,2,1
2017-04-03,2017,Kalmar,Elfsborg,1,5
2017-04-03,2017,Djurgården,Sirius,0,2
2017-04-03,2017,Örebro,Jönköpings Södra,2,1
2017-04-08,2017,AFC Eskilstuna,Örebro,2,2
2017-04-09,2017,Hammarby,Kalmar,1,1
2017-04-09,2017,Östersund,IFK Norrköping,1,0
2017-04-09,2017,Sirius,IFK Göteborg,0,2
2017-04-09,2017,Jönköpings Södra,Halmstad,2,2
2017-04-09,2017,Häcken,Djurgården,0,0
2017-04-10,2017,Elfsborg,AIK,1,2
2017-04-11,2017,Malmö FF,GIF Sundsvall,2,0
2017-04-16,2017,Halmstad,Malmö FF,0,3
2017-04-16,2017,Örebro,Östersund,2,1
2017-04-16,2017,GIF Sundsvall,Häcken,1,2
2017-04-16,2017,Djurgården,Elfsborg,3,0
2017-04-17,2017,Kalmar,Jönköpings Södra,1,3
2017-04-17,2017,AIK,Hammarby,1,2
2017-04-17,2017,IFK Norrköping,Sirius,0,2
2017-04-17,2017,IFK Göteborg,AFC Eskilstuna,1,1
2017-04-20,2017,Elfsborg,Örebro,3,0
2017-04-22,2017,Jönköpings Södra,AIK,2,1
2017-04-23,2017,Hammarby,GIF Sundsvall,0,0
2017-04-23,2017,Häcken,IFK Norrköping,1,2
2017-04-23,2017,AFC Eskilstuna,Halmstad,0,0
2017-04-23,2017,Östersund,IFK Göteborg,1,1
2017-04-24,2017,Sirius,Kalmar,3,0
2017-04-24,2017,Malmö FF,Djurgården,3,2
2017-04-26,2017,AFC Eskilstuna,Östersund,1,3
2017-04-26,2017,GIF Sundsvall,Elfsborg,1,1
2017-04-26,2017,IFK Göteborg,Hammarby,1,1
2017-04-26,2017,Örebro,Häcken,0,0
2017-04-27,2017,Halmstad,Djurgården,0,1
2017-04-27,2017,IFK Norrköping,Jönköpings Södra,3,0
2017-04-27,2017,Kalmar,Malmö FF,0,0
2017-04-27,2017,AIK,Sirius,1,0
2017-04-29,2017,Hammarby,AFC Eskilstuna,4,0
2017-04-30,2017,AIK,GIF Sundsvall,0,0
2017-05-01,2017,Malmö FF,Örebro,2,1
2017-05-01,2017,Kalmar,Halmstad,2,0
2017-05-01,2017,Sirius,Jönköpings Södra,1,1
2017-05-01,2017,Djurgården,IFK Norrköping,3,3
2017-05-02,2017,Häcken,IFK Göteborg,4,0
2017-05-02,2017,Elfsborg,Östersund,4,4
2017-05-05,2017,Häcken,Sirius,2,2
2017-05-06,2017,Halmstad,AIK,0,1
2017-05-07,2017,Östersund,Hammarby,2,1
2017-05-07,2017,IFK Göteborg,Kalmar,3,0
2017-05-07,2017,Örebro,Djurgården,0,4
2017-05-07,2017,Jönköpings Södra,AFC Eskilstuna,1,0
2017-05-08,2017,IFK Norrköping,GIF Sundsvall,0,0
2017-05-08,2017,Elfsborg,Malmö FF,1,2
2017-05-12,2017,AFC Eskilstuna,IFK Norrköping,1,2
2017-05-13,2017,AIK,Örebro,1,0
2017-05-13,2017,Kalmar,Häcken,0,1
2017-05-14,2017,Halmstad,Hammarby,1,2
2017-05-14,2017,GIF Sundsvall,Jönköpings Södra,0,0
2017-05-14,2017,Malmö FF,Östersund,2,1
2017-05-14,2017,Sirius,Elfsborg,4,1
2017-05-15,2017,Djurgården,IFK Göteborg,1,0
2017-05-16,2017,IFK Norrköping,Kalmar,2,0
2017-05-17,2017,Örebro,GIF Sundsvall,0,2
2017-05-17,2017,Östersund,Sirius,0,0
2017-05-17,2017,Hammarby,Malmö FF,1,1
2017-05-17,2017,Häcken,Halmstad,2,1
2017-05-18,2017,Jönköpings Södra,Djurgården,1,1
2017-05-18,2017,Elfsborg,AFC Eskilstuna,2,1
2017-08-10,2017,IFK Göteborg,AIK,2,1
2017-05-20,2017,Östersund,Kalmar,2,1
2017-05-20,2017,Halmstad,Örebro,0,0
2017-05-21,2017,AFC Eskilstuna,Häcken,0,0
2017-05-21,2017,Sirius,Hammarby,1,1
2017-05-21,2017,Malmö FF,IFK Norrköping,1,2
2017-05-22,2017,GIF Sundsvall,IFK Göteborg,0,4
2017-05-22,2017,Elfsborg,Jönköpings Södra,3,0
2017-05-22,2017,Djurgården,AIK,0,1
2017-05-27,2017,Kalmar,GIF Sundsvall,3,0
2017-05-27,2017,Djurgården,AFC Eskilstuna,4,1
2017-05-27,2017,IFK Norrköping,Halmstad,3,2
2017-05-28,2017,Hammarby,Jönköpings Södra,2,2
2017-05-28,2017,IFK Göteborg,Elfsborg,1,1
2017-05-29,2017,Häcken,Östersund,0,1
2017-05-29,2017,AIK,Malmö FF,0,1
2017-05-29,2017,Örebro,Sirius,2,1
2017-06-02,2017,Elfsborg,Häcken,2,0
2017-06-03,2017,Östersund,GIF Sundsvall,3,1
2017-06-03,2017,Kalmar,Örebro,0,1
2017-06-03,2017,Jönköpings Södra,Malmö FF,1,2
2017-06-04,2017,AFC Eskilstuna,AIK,1,3
2017-06-04,2017,Hammarby,Djurgården,3,1
2017-06-04,2017,Sirius,Halmstad,2,1
2017-06-04,2017,IFK Norrköping,IFK Göteborg,2,0
2017-07-01,2017,GIF Sundsvall,Sirius,1,2
2017-07-01,2017,Malmö FF,AFC Eskilstuna,3,2
2017-07-01,2017,Halmstad,Elfsborg,1,1
2017-07-02,2017,Jönköpings Södra,IFK Göteborg,0,2
2017-07-02,2017,AIK,Östersund,2,2
2017-07-02,2017,Örebro,IFK Norrköping,4,2
2017-07-03,2017,Häcken,Hammarby,2,0
2017-07-03,2017,Djurgården,Kalmar,4,1
2017-07-08,2017,Sirius,AFC Eskilstuna,1,0
2017-07-08,2017,Hammarby,Örebro,3,1
2017-07-08,2017,Häcken,Malmö FF,0,1
2017-07-09,2017,IFK Norrköping,Elfsborg,1,3
2017-07-09,2017,Kalmar,AIK,0,1
2017-07-09,2017,Östersund,Jönköpings Södra,1,1
2017-07-10,2017,IFK Göteborg,Halmstad,1,1
2017-07-10,2017,Djurgården,GIF Sundsvall,2,1
2017-07-15,2017,AFC Eskilstuna,Kalmar,2,1
2017-07-15,2017,GIF Sundsvall,Halmstad,1,0
2017-07-15,2017,Malmö FF,Sirius,3,3
2017-07-16,2017,Örebro,IFK Göteborg,4,2
2017-07-16,2017,Östersund,Djurgården,2,1
2017-07-16,2017,AIK,IFK Norrköping,1,0
2017-07-17,2017,Elfsborg,Hammarby,3,0
2017-07-17,2017,Jönköpings Södra,Häcken,0,1
2017-06-01,2017,IFK Norrköping,AIK,0,0
2017-07-22,2017,Halmstad,GIF Sundsvall,2,2
2017-07-22,2017,Malmö FF,Jönköpings Södra,2,0
2017-07-22,2017,Sirius,Häcken,2,2
2017-07-23,2017,Djurgården,Östersund,3,0
2017-07-23,2017,IFK Göteborg,Örebro,2,2
2017-07-23,2017,Kalmar,AFC Eskilstuna,2,0
2017-07-24,2017,Hammarby,Elfsborg,2,1
2017-07-29,2017,Jönköpings Södra,Hammarby,1,0
2017-07-29,2017,Elfsborg,Sirius,0,2
2017-07-29,2017,GIF Sundsvall,Malmö FF,0,1
2017-07-30,2017,Östersund,Halmstad,0,0
2017-07-30,2017,IFK Göteborg,IFK Norrköping,4,1
2017-07-30,2017,AIK,Kalmar,0,1
2017-07-31,2017,AFC Eskilstuna,Djurgården,1,2
2017-07-31,2017,Häcken,Örebro,1,1
2017-08-05,2017,Halmstad,Jönköpings Södra,6,1
2017-08-05,2017,Örebro,Elfsborg,2,2
2017-08-06,2017,Hammarby,Häcken,1,2
2017-08-06,2017,GIF Sundsvall,Östersund,1,1
2017-08-06,2017,Kalmar,IFK Göteborg,1,0
2017-08-06,2017,Sirius,AIK,1,4
2017-08-07,2017,IFK Norrköping,AFC Eskilstuna,1,0
2017-08-07,2017,Djurgården,Malmö FF,0,1
2017-08-11,2017,Malmö FF,Kalmar,6,0
2017-08-12,2017,Halmstad,Sirius,0,3
2017-08-13,2017,Hammarby,Östersund,2,2
2017-08-13,2017,AIK,AFC Eskilstuna,1,1
2017-08-13,2017,IFK Norrköping,Djurgården,0,1
2017-08-13,2017,Jönköpings Södra,Örebro,1,2
2017-08-14,2017,Häcken,GIF Sundsvall,2,0
2017-08-14,2017,Elfsborg,IFK Göteborg,1,2
2017-08-18,2017,Jönköpings Södra,Elfsborg,2,2
2017-08-19,2017,AFC Eskilstuna,Malmö FF,3,1
2017-08-20,2017,Östersund,AIK,0,3
2017-08-20,2017,Djurgården,Halmstad,2,1
2017-08-20,2017,Sirius,IFK Norrköping,0,1
2017-08-20,2017,IFK Göteborg,Häcken,1,1
2017-08-21,2017,GIF Sundsvall,Kalmar,1,3
2017-08-21,2017,Örebro,Hammarby,0,3
2017-08-26,2017,AFC Eskilstuna,Hammarby,0,0
2017-08-27,2017,IFK Norrköping,Östersund,0,2
2017-08-27,2017,AIK,Djurgården,1,1
2017-08-27,2017,Häcken,Jönköpings Södra,3,1
2017-08-27,2017,Kalmar,Sirius,4,2
2017-08-27,2017,GIF Sundsvall,Örebro,2,1
2017-08-27,2017,Elfsborg,Halmstad,1,0
2017-08-27,2017,Malmö FF,IFK Göteborg,2,2
2017-09-09,2017,Östersund,AFC Eskilstuna,3,0
2017-09-10,2017,Halmstad,Häcken,0,3
2017-09-10,2017,Hammarby,AIK,1,1
2017-09-10,2017,Elfsborg,Kalmar,2,2
2017-09-10,2017,Örebro,Malmö FF,2,1
2017-09-10,2017,Sirius,GIF Sundsvall,0,1
2017-09-10,2017,Jönköpings Södra,IFK Norrköping,1,2
2017-09-11,2017,IFK Göteborg,Djurgården,1,3
2017-09-15,2017,Kalmar,IFK Norrköping,1,1
2017-09-16,2017,IFK Göteborg,Jönköpings Södra,1,1
2017-09-16,2017,Häcken,Elfsborg,3,0
2017-09-16,2017,Djurgården,Örebro,4,1
